DATE;TIME;OPEN;HIGH;LOW;CLOSE;TICKVOL;VOL;SPREAD
2016.02.10;08:00:00;1.12975;1.13017;1.12218;1.12329;88882;155108271000;7
2016.02.10;16:00:00;1.12330;1.12985;1.11602;1.12889;102209;143179506000;7
2016.02.11;00:00:00;1.12921;1.13765;1.12736;1.12913;352711;47799767000;7
2016.02.11;08:00:00;1.12912;1.13679;1.12747;1.13300;108728;137391682000;7
2016.02.11;16:00:00;1.13296;1.13761;1.13116;1.13218;101370;117957915000;7
2016.02.12;00:00:00;1.13243;1.13339;1.12141;1.13012;291958;61505382000;7
2016.02.12;08:00:00;1.13013;1.13247;1.12274;1.12451;85477;113027435000;7
2016.02.12;16:00:00;1.12451;1.12774;1.12138;1.12503;73936;110512990000;7
2016.02.15;00:00:00;1.12371;1.12499;1.11279;1.12242;205263;56819107000;7
2016.02.15;08:00:00;1.12243;1.12293;1.11762;1.11781;66610;96083900000;7
2016.02.15;16:00:00;1.11781;1.11947;1.11276;1.11531;48387;63551380000;7
2016.02.16;00:00:00;1.11540;1.11928;1.11242;1.11537;224694;38966390000;7
2016.02.16;08:00:00;1.11537;1.11928;1.11490;1.11729;74285;111509940000;7
2016.02.16;16:00:00;1.11729;1.11833;1.11239;1.11423;60651;101806298000;7
2016.02.17;00:00:00;1.11440;1.11790;1.11059;1.11630;236382;38215120000;7
2016.02.17;08:00:00;1.11631;1.11788;1.11143;1.11293;68841;97112642000;7
2016.02.17;16:00:00;1.11292;1.11566;1.11057;1.11267;67239;96032009000;7
2016.02.18;00:00:00;1.11281;1.11497;1.10709;1.11411;222500;33966517000;7
2016.02.18;08:00:00;1.11410;1.11493;1.10775;1.10824;66597;102053169000;7
2016.02.18;16:00:00;1.10827;1.11230;1.10707;1.11058;68079;109399444000;7
2016.02.19;00:00:00;1.11062;1.11393;1.10667;1.11248;217945;35615143000;7
2016.02.19;08:00:00;1.11249;1.11390;1.10664;1.11020;71319;105980683000;7
2016.02.19;16:00:00;1.11020;1.11370;1.10787;1.11279;54409;75589220000;7
2016.02.22;00:00:00;1.11112;1.11248;1.10032;1.11120;194315;42903607000;7
2016.02.22;08:00:00;1.11121;1.11187;1.10053;1.10054;64760;111386673000;7
2016.02.22;16:00:00;1.10057;1.10348;1.10028;1.10281;51629;82842112000;7
2016.02.23;00:00:00;1.10294;1.10528;1.09901;1.10366;211233;39409660000;7
2016.02.23;08:00:00;1.10367;1.10524;1.09898;1.10105;67803;108753813000;7
2016.02.23;16:00:00;1.10105;1.10375;1.09948;1.10180;60960;114618644000;7
2016.02.24;00:00:00;1.10195;1.10465;1.09572;1.10145;234686;39212813000;7
2016.02.24;08:00:00;1.10145;1.10176;1.09571;1.09981;72510;125595002000;7
2016.02.24;16:00:00;1.09981;1.10459;1.09738;1.10116;72771;133923114000;7
2016.02.25;00:00:00;1.10127;1.10501;1.09868;1.10339;212893;43513615000;7
2016.02.25;08:00:00;1.10339;1.10449;1.10044;1.10101;65441;117667616000;7
2016.02.25;16:00:00;1.10101;1.10496;1.09865;1.10168;63394;113108601000;7
2016.02.26;00:00:00;1.10182;1.10684;1.09117;1.10605;209745;37651827000;7
2016.02.26;08:00:00;1.10601;1.10650;1.09713;1.09733;61825;113215154000;7
2016.02.26;16:00:00;1.09731;1.09806;1.09114;1.09289;65729;122465697000;7
2016.02.29;00:00:00;1.09142;1.09626;1.08592;1.09431;207744;40881884000;7
2016.02.29;08:00:00;1.09431;1.09625;1.08777;1.08845;65525;110430115000;7
2016.02.29;16:00:00;1.08845;1.08985;1.08589;1.08718;61132;112170498000;7
2016.03.01;00:00:00;1.08729;1.08936;1.08340;1.08848;209589;38543575000;7
2016.03.01;08:00:00;1.08856;1.08932;1.08556;1.08798;61201;97761066000;7
2016.03.01;16:00:00;1.08798;1.08799;1.08338;1.08656;68731;122687054000;5
2016.03.02;00:00:00;1.08658;1.08813;1.08255;1.08599;196337;45854370000;7
2016.03.02;08:00:00;1.08599;1.08756;1.08390;1.08430;61688;120143976000;7
2016.03.02;16:00:00;1.08430;1.08724;1.08251;1.08672;65114;111708606000;7
2016.03.03;00:00:00;1.08679;1.09729;1.08533;1.08581;193479;53141090000;7
2016.03.03;08:00:00;1.08581;1.09100;1.08559;1.09071;57392;99189142000;7
2016.03.03;16:00:00;1.09070;1.09725;1.08936;1.09556;62423;99903945000;7
2016.03.04;00:00:00;1.09557;1.10436;1.09031;1.09532;208767;35891751000;7
2016.03.04;08:00:00;1.09529;1.09899;1.09027;1.09808;57911;90708953000;7
2016.03.04;16:00:00;1.09805;1.10430;1.09582;1.10064;77682;115782448000;7
2016.03.07;00:00:00;1.09906;1.10258;1.09401;1.09921;156685;29052537000;7
2016.03.07;08:00:00;1.09921;1.09939;1.09397;1.09590;51389;98571582000;7
2016.03.07;16:00:00;1.09590;1.10255;1.09461;1.10121;54476;94260628000;7
2016.03.08;00:00:00;1.10136;1.10580;1.09937;1.10172;186490;37972967000;7
2016.03.08;08:00:00;1.10171;1.10443;1.10012;1.10323;56254;96613314000;7
2016.03.08;16:00:00;1.10322;1.10575;1.09933;1.10096;58088;92879903000;7
2016.03.09;00:00:00;1.10109;1.10349;1.09461;1.09750;171861;32218242000;7
2016.03.09;08:00:00;1.09750;1.09892;1.09477;1.09502;53273;98087238000;7
2016.03.09;16:00:00;1.09501;1.10345;1.09457;1.09981;55318;97612252000;7
2016.03.10;00:00:00;1.09991;1.12181;1.08219;1.09810;252682;33892187000;7
2016.03.10;08:00:00;1.09809;1.09896;1.08219;1.09207;61159;102229769000;7
2016.03.10;16:00:00;1.09199;1.12177;1.09099;1.11759;89130;115397911000;7
2016.03.11;00:00:00;1.11775;1.12099;1.10804;1.11759;207010;39792532000;7
2016.03.11;08:00:00;1.11759;1.11814;1.10801;1.11239;66984;96042049000;7
2016.03.11;16:00:00;1.11239;1.11913;1.11150;1.11462;50896;73774680000;7
2016.03.14;00:00:00;1.11361;1.11762;1.10778;1.11574;153570;34637405000;7
2016.03.14;08:00:00;1.11575;1.11637;1.10983;1.11109;55825;100212487000;7
2016.03.14;16:00:00;1.11108;1.11217;1.10775;1.11012;43907;73913721000;7
2016.03.15;00:00:00;1.11014;1.11250;1.10719;1.11061;159366;31526960000;7
2016.03.15;08:00:00;1.11059;1.11248;1.10715;1.11001;60242;102381717000;7
2016.03.15;16:00:00;1.11004;1.11168;1.10812;1.11048;42665;76480280000;7
2016.03.16;00:00:00;1.11085;1.12422;1.10578;1.10962;178139;30028273000;7
2016.03.16;08:00:00;1.10962;1.11010;1.10575;1.10632;54595;80999351000;7
2016.03.16;16:00:00;1.10634;1.12420;1.10579;1.12120;70190;90602874000;7
2016.03.17;00:00:00;1.12229;1.13425;1.12048;1.12189;218154;38771906000;7
2016.03.17;08:00:00;1.12190;1.13422;1.12189;1.13274;80683;100526501000;7
2016.03.17;16:00:00;1.13274;1.13371;1.12905;1.13151;48096;62775501000;7
2016.03.18;00:00:00;1.13179;1.13368;1.12560;1.13103;170723;44440317000;7
2016.03.18;08:00:00;1.13104;1.13137;1.12558;1.12902;61444;97650036000;7
2016.03.18;16:00:00;1.12902;1.13067;1.12625;1.12688;43390;72550095000;7
2016.03.21;00:00:00;1.12621;1.12850;1.12343;1.12686;138652;26743093000;7
2016.03.21;08:00:00;1.12686;1.12843;1.12352;1.12605;51659;73690181000;7
2016.03.21;16:00:00;1.12603;1.12684;1.12344;1.12386;40558;65743784000;7
2016.03.22;00:00:00;1.12411;1.12601;1.11883;1.12535;162675;28513122000;7
2016.03.22;08:00:00;1.12533;1.12594;1.11881;1.12223;63960;80697632000;7
2016.03.22;16:00:00;1.12269;1.12361;1.12037;1.12150;30163;40341272000;7
2016.03.23;00:00:00;1.12174;1.12236;1.11595;1.12045;138284;19245631000;7
2016.03.23;08:00:00;1.12046;1.12082;1.11628;1.11836;47232;58210715000;7
2016.03.23;16:00:00;1.11834;1.11876;1.11696;1.11796;22891;32904746000;7
2016.03.24;00:00:00;1.11816;1.11876;1.11443;1.11737;132014;21077359000;7
2016.03.24;08:00:00;1.11736;1.11874;1.11439;1.11598;50021;65825161000;7
2016.03.24;16:00:00;1.11603;1.11859;1.11497;1.11786;34360;55512271000;7
2016.03.25;00:00:00;1.11751;1.11812;1.11536;1.11652;48142;13427941000;7
2016.03.25;08:00:00;1.11665;1.11757;1.11558;1.11689;14934;13375079000;7
2016.03.25;16:00:00;1.11690;1.11706;1.11576;1.11613;15762;24062118000;7
2016.03.28;00:00:00;1.11618;1.12201;1.11527;1.11626;65778;18836068000;7
2016.03.28;08:00:00;1.11626;1.11828;1.11572;1.11801;16115;26783199000;7
2016.03.28;16:00:00;1.11802;1.12197;1.11794;1.11952;32929;61873308000;7
2016.03.29;00:00:00;1.11956;1.13034;1.11690;1.11901;163151;26678566000;7
2016.03.29;08:00:00;1.11901;1.12159;1.11687;1.12140;51378;83884175000;7
2016.03.29;16:00:00;1.12143;1.13032;1.11790;1.12893;69141;118756878000;7
2016.03.30;00:00:00;1.12898;1.13654;1.12831;1.12963;177864;28147735000;7
2016.03.30;08:00:00;1.12962;1.13387;1.12930;1.13110;63489;106208837000;7
2016.03.30;16:00:00;1.13110;1.13652;1.13020;1.13387;67312;115845481000;7
2016.03.31;00:00:00;1.13369;1.14119;1.13102;1.13174;166252;29750611000;7
2016.03.31;08:00:00;1.13174;1.13985;1.13098;1.13884;59479;99229743000;7
2016.03.31;16:00:00;1.13884;1.14115;1.13757;1.13788;64261;119004139000;7
2016.04.01;00:00:00;1.13783;1.14380;1.13348;1.13737;185947;31852903000;7
2016.04.01;08:00:00;1.13738;1.14377;1.13710;1.13994;66551;110761281000;7
2016.04.01;16:00:00;1.13994;1.14113;1.13344;1.13897;68948;122473270000;7
2016.04.04;00:00:00;1.14010;1.14127;1.13574;1.13830;147092;25304399000;7
2016.04.04;08:00:00;1.13830;1.14001;1.13570;1.13973;54937;87789411000;7
2016.04.04;16:00:00;1.13973;1.14092;1.13729;1.13888;53679;88818335000;7
2016.04.05;00:00:00;1.13894;1.14051;1.13358;1.13897;164786;29234780000;7
2016.04.05;08:00:00;1.13897;1.13920;1.13435;1.13730;63633;109534183000;7
2016.04.05;16:00:00;1.13730;1.14010;1.13356;1.13826;59860;107965981000;7
2016.04.06;00:00:00;1.13834;1.14318;1.13268;1.13717;169981;32352937000;7
2016.04.06;08:00:00;1.13717;1.13734;1.13262;1.13653;57062;90715009000;7
2016.04.06;16:00:00;1.13653;1.14317;1.13590;1.13979;69298;121091354000;7
2016.04.07;00:00:00;1.13991;1.14541;1.13376;1.14059;188866;32344618000;7
2016.04.07;08:00:00;1.14060;1.14538;1.13572;1.13772;76178;127073168000;7
2016.04.07;16:00:00;1.13772;1.13993;1.13373;1.13767;63434;98013666000;7
2016.04.08;00:00:00;1.13776;1.14194;1.13491;1.13641;162083;39884321000;7
2016.04.08;08:00:00;1.13641;1.13935;1.13488;1.13630;58025;91061634000;7
2016.04.08;16:00:00;1.13634;1.14190;1.13619;1.13949;54171;86468735000;7
2016.04.11;00:00:00;1.14166;1.14474;1.13723;1.14100;142933;27408637000;7
2016.04.11;08:00:00;1.14100;1.14277;1.13721;1.14112;53264;89175284000;7
2016.04.11;16:00:00;1.14112;1.14470;1.13939;1.14097;50778;88583763000;7
2016.04.12;00:00:00;1.14049;1.14648;1.13456;1.14081;157220;32500178000;7
2016.04.12;08:00:00;1.14082;1.14645;1.13795;1.13823;62944;112295188000;7
2016.04.12;16:00:00;1.13823;1.14004;1.13458;1.13835;59123;93882070000;7
2016.04.13;00:00:00;1.13853;1.13913;1.12681;1.13670;175627;38786350000;7
2016.04.13;08:00:00;1.13669;1.13671;1.12949;1.13125;70612;127401331000;7
2016.04.13;16:00:00;1.13124;1.13240;1.12680;1.12723;55119;91397244000;7
2016.04.14;00:00:00;1.12732;1.12948;1.12338;1.12614;161575;42156568000;7
2016.04.14;08:00:00;1.12615;1.12945;1.12335;1.12758;62573;107618154000;7
2016.04.14;16:00:00;1.12758;1.12838;1.12477;1.12663;48055;80258147000;7
2016.04.15;00:00:00;1.12656;1.13171;1.12458;1.12623;132091;27974485000;7
2016.04.15;08:00:00;1.12621;1.12968;1.12453;1.12742;50379;82300303000;7
2016.04.15;16:00:00;1.12744;1.13167;1.12719;1.12827;47739;76216270000;7
2016.04.18;00:00:00;1.13029;1.13320;1.12738;1.12862;137518;27659383000;7
2016.04.18;08:00:00;1.12862;1.13192;1.12734;1.13069;51382;66828663000;7
2016.04.18;16:00:00;1.13071;1.13317;1.12966;1.13119;41969;53970855000;7
2016.04.19;00:00:00;1.13110;1.13847;1.13030;1.13236;135012;20450444000;7
2016.04.19;08:00:00;1.13236;1.13592;1.13145;1.13535;55219;78896273000;7
2016.04.19;16:00:00;1.13534;1.13842;1.13532;1.13575;48211;70574267000;7
2016.04.20;00:00:00;1.13572;1.13879;1.12905;1.13608;144345;26415158000;7
2016.04.20;08:00:00;1.13608;1.13876;1.13484;1.13656;50864;80880876000;7
2016.04.20;16:00:00;1.13656;1.13674;1.12901;1.12952;59194;94264469000;7
2016.04.21;00:00:00;1.12953;1.13987;1.12697;1.12924;171298;27648507000;7
2016.04.21;08:00:00;1.12924;1.13985;1.12828;1.13758;68921;90732864000;7
2016.04.21;16:00:00;1.13763;1.13903;1.12696;1.12860;57527;84464964000;7
2016.04.22;00:00:00;1.12872;1.13087;1.12182;1.12942;162344;28018158000;7
2016.04.22;08:00:00;1.12941;1.13051;1.12488;1.12559;63179;89995879000;7
2016.04.22;16:00:00;1.12561;1.12700;1.12154;1.12154;58508;88084634000;7
2016.04.25;00:00:00;1.12180;1.12782;1.12145;1.12409;148905;32366684000;7
2016.04.25;08:00:00;1.12408;1.12671;1.12308;1.12500;54344;73466153000;7
2016.04.25;16:00:00;1.12499;1.12779;1.12436;1.12660;45068;66806943000;7
2016.04.26;00:00:00;1.12627;1.13398;1.12563;1.12623;151853;29981839000;7
2016.04.26;08:00:00;1.12623;1.13190;1.12559;1.13070;54543;85092420000;7
2016.04.26;16:00:00;1.13071;1.13394;1.12798;1.12950;49899;82749630000;7
2016.04.27;00:00:00;1.12975;1.13614;1.12717;1.12964;161711;28180592000;7
2016.04.27;08:00:00;1.12964;1.13332;1.12910;1.13153;50738;73897430000;7
2016.04.27;16:00:00;1.13153;1.13611;1.12713;1.13191;59059;87269991000;7
2016.04.28;00:00:00;1.13231;1.13679;1.12960;1.13356;203121;42095775000;7
2016.04.28;08:00:00;1.13357;1.13676;1.13273;1.13452;67302;95606482000;7
2016.04.28;16:00:00;1.13452;1.13617;1.13100;1.13509;53930;77137608000;7
2016.04.29;00:00:00;1.13481;1.14593;1.13470;1.13938;193251;30904328000;4
2016.04.29;08:00:00;1.13939;1.14317;1.13696;1.14143;63471;91044472000;7
2016.04.29;16:00:00;1.14143;1.14590;1.14119;1.14504;69119;108582480000;7
2016.05.02;00:00:00;1.14601;1.15360;1.14482;1.14661;150921;34399507000;7
2016.05.02;08:00:00;1.14662;1.15011;1.14479;1.14833;45821;63859911000;7
2016.05.02;16:00:00;1.14833;1.15354;1.14688;1.15331;59312;81374186000;7
2016.05.03;00:00:00;1.15322;1.16162;1.14954;1.15321;176720;26787288000;7
2016.05.03;08:00:00;1.15321;1.16159;1.15267;1.15533;73218;109804178000;7
2016.05.03;16:00:00;1.15532;1.15634;1.14947;1.14949;64380;92956765000;7
2016.05.04;00:00:00;1.14962;1.15296;1.14664;1.14870;182659;29966138000;7
2016.05.04;08:00:00;1.14870;1.15292;1.14694;1.14930;67417;95634505000;7
2016.05.04;16:00:00;1.14930;1.15178;1.14659;1.14855;63043;91521401000;7
2016.05.05;00:00:00;1.14863;1.14938;1.13860;1.14837;142564;21983553000;7
2016.05.05;08:00:00;1.14837;1.14934;1.14177;1.14339;55112;80573156000;7
2016.05.05;16:00:00;1.14338;1.14361;1.13856;1.14048;56091;81113777000;7
2016.05.06;00:00:00;1.14052;1.14790;1.13866;1.14028;155544;25731016000;7
2016.05.06;08:00:00;1.14028;1.14796;1.13963;1.14354;60807;85698584000;7
2016.05.06;16:00:00;1.14354;1.14416;1.13863;1.14009;58905;85522725000;7
2016.05.09;00:00:00;1.13960;1.14198;1.13751;1.14115;134025;26084610000;7
2016.05.09;08:00:00;1.14114;1.14194;1.13750;1.14021;53419;82824929000;7
2016.05.09;16:00:00;1.14021;1.14138;1.13785;1.13806;43732;64310302000;7
2016.05.10;00:00:00;1.13825;1.14099;1.13586;1.13735;129003;29825493000;7
2016.05.10;08:00:00;1.13735;1.14016;1.13583;1.13739;53151;83331059000;7
2016.05.10;16:00:00;1.13739;1.14096;1.13653;1.13717;44035;65324540000;7
2016.05.11;00:00:00;1.13721;1.14466;1.13686;1.13799;120904;24975139000;7
2016.05.11;08:00:00;1.13802;1.14196;1.13798;1.14058;42494;62242540000;7
2016.05.11;16:00:00;1.14060;1.14462;1.14025;1.14251;48813;84174971000;7
2016.05.12;00:00:00;1.14261;1.14292;1.13707;1.14232;131703;23678737000;7
2016.05.12;08:00:00;1.14231;1.14244;1.13779;1.14045;50638;81143216000;7
2016.05.12;16:00:00;1.14044;1.14144;1.13702;1.13766;49794;81522960000;7
2016.05.13;00:00:00;1.13758;1.13799;1.12829;1.13732;153145;30951591000;7
2016.05.13;08:00:00;1.13731;1.13756;1.13073;1.13168;55670;87977862000;7
2016.05.13;16:00:00;1.13166;1.13312;1.12825;1.13088;57976;95373990000;7
2016.05.16;00:00:00;1.13115;1.13423;1.13019;1.13096;119232;32310497000;7
2016.05.16;08:00:00;1.13096;1.13420;1.13067;1.13359;44312;64015664000;7
2016.05.16;16:00:00;1.13359;1.13403;1.13133;1.13193;38493;63225949000;7
2016.05.17;00:00:00;1.13201;1.13488;1.13019;1.13151;135686;30126061000;7
2016.05.17;08:00:00;1.13151;1.13399;1.13013;1.13105;50487;75473418000;7
2016.05.17;16:00:00;1.13108;1.13482;1.13104;1.13118;50383;87974162000;7
2016.05.18;00:00:00;1.13120;1.13162;1.12143;1.12851;166242;33446874000;7
2016.05.18;08:00:00;1.12851;1.12884;1.12559;1.12741;56128;106514007000;7
2016.05.18;16:00:00;1.12740;1.12925;1.12140;1.12158;64060;100979226000;7
2016.05.19;00:00:00;1.12157;1.12300;1.11801;1.12181;164401;38067255000;7
2016.05.19;08:00:00;1.12181;1.12297;1.11796;1.11809;59717;97488299000;7
2016.05.19;16:00:00;1.11809;1.12272;1.11801;1.12019;54972;87012355000;7
2016.05.20;00:00:00;1.12028;1.12374;1.11960;1.12006;120821;21294817000;7
2016.05.20;08:00:00;1.12006;1.12279;1.12001;1.12220;44004;68303995000;7
2016.05.20;16:00:00;1.12222;1.12370;1.12043;1.12217;42148;69609858000;7
2016.05.23;00:00:00;1.12088;1.12429;1.11875;1.12310;126991;29615144000;7
2016.05.23;08:00:00;1.12310;1.12390;1.11992;1.11998;46529;67721293000;7
2016.05.23;16:00:00;1.11997;1.12304;1.11873;1.12190;38920;65322504000;7
2016.05.24;00:00:00;1.12202;1.12270;1.11325;1.12130;145369;24632244000;7
2016.05.24;08:00:00;1.12130;1.12267;1.11564;1.11603;56244;100617802000;7
2016.05.24;16:00:00;1.11606;1.11632;1.11321;1.11393;49337;90206323000;7
2016.05.25;00:00:00;1.11404;1.11669;1.11288;1.11498;139030;28160290000;7
2016.05.25;08:00:00;1.11499;1.11562;1.11357;1.11465;49321;83113740000;7
2016.05.25;16:00:00;1.11464;1.11666;1.11285;1.11539;49343;89522365000;7
2016.05.26;00:00:00;1.11551;1.12169;1.11492;1.11796;149366;35342568000;7
2016.05.26;08:00:00;1.11797;1.12016;1.11586;1.12000;47662;70286009000;7
2016.05.26;16:00:00;1.12003;1.12164;1.11687;1.11927;46334;88716167000;7
2016.05.27;00:00:00;1.11936;1.12007;1.11108;1.11884;140650;30619469000;7
2016.05.27;08:00:00;1.11884;1.12004;1.11525;1.11560;43276;66639434000;7
2016.05.27;16:00:00;1.11558;1.11617;1.11107;1.11130;44824;74833551000;7
2016.05.30;00:00:00;1.11134;1.11446;1.10977;1.11049;93932;31133880000;7
2016.05.30;08:00:00;1.11049;1.11434;1.11004;1.11394;32410;46945780000;7
2016.05.30;16:00:00;1.11394;1.11443;1.11277;1.11380;17515;23015069000;7
2016.05.31;00:00:00;1.11384;1.11735;1.11222;1.11328;153845;34417726000;7
2016.05.31;08:00:00;1.11329;1.11648;1.11219;1.11539;54917;102301399000;7
2016.05.31;16:00:00;1.11539;1.11731;1.11245;1.11303;55535;123595470000;7
2016.06.01;00:00:00;1.11314;1.11941;1.11138;1.11236;161524;28813432000;7
2016.06.01;08:00:00;1.11236;1.11854;1.11157;1.11775;64734;111297983000;7
2016.06.01;16:00:00;1.11775;1.11937;1.11485;1.11869;56322;99862556000;7
2016.06.02;00:00:00;1.11876;1.12201;1.11453;1.12049;156372;37171400000;7
2016.06.02;08:00:00;1.12049;1.12198;1.11657;1.11884;59278;99456403000;7
2016.06.02;16:00:00;1.11885;1.11920;1.11449;1.11510;48068;93611497000;7
2016.06.03;00:00:00;1.11508;1.13738;1.11367;1.11570;170248;26904848000;7
2016.06.03;08:00:00;1.11570;1.12974;1.10707;1.12867;55255;99159453000;7
2016.06.03;16:00:00;1.12868;1.13732;1.12860;1.13662;76622;134767964000;7
2016.06.06;00:00:00;1.13561;1.13928;1.13257;1.13413;178570;44072613000;7
2016.06.06;08:00:00;1.13413;1.13632;1.13306;1.13484;53584;88638970000;7
2016.06.06;16:00:00;1.13484;1.13923;1.13262;1.13528;57166;105847030000;7
2016.06.07;00:00:00;1.13538;1.13805;1.13387;1.13569;143446;35303454000;7
2016.06.07;08:00:00;1.13569;1.13801;1.13383;1.13647;53110;101416882000;7
2016.06.07;16:00:00;1.13647;1.13667;1.13406;1.13555;44318;95957471000;7
2016.06.08;00:00:00;1.13569;1.14106;1.13541;1.13739;138130;30231261000;7
2016.06.08;08:00:00;1.13739;1.13947;1.13609;1.13920;45757;79418087000;7
2016.06.08;16:00:00;1.13919;1.14103;1.13871;1.13938;49351;103122351000;7
2016.06.09;00:00:00;1.13942;1.14156;1.13056;1.14044;147108;33985737000;7
2016.06.09;08:00:00;1.14043;1.14057;1.13256;1.13256;54084;97463528000;7
2016.06.09;16:00:00;1.13249;1.13365;1.13052;1.13129;50627;103313226000;7
2016.06.10;00:00:00;1.13165;1.13214;1.12452;1.12939;157439;31558010000;7
2016.06.10;08:00:00;1.12939;1.13210;1.12815;1.13040;50742;68002173000;7
2016.06.10;16:00:00;1.13038;1.13044;1.12450;1.12533;58433;90822628000;7
2016.06.13;00:00:00;1.12492;1.13031;1.12316;1.12504;182388;45492285000;7
2016.06.13;08:00:00;1.12503;1.12778;1.12468;1.12508;59159;109477610000;7
2016.06.13;16:00:00;1.12508;1.13027;1.12373;1.12893;55968;110816396000;7
2016.06.14;00:00:00;1.12924;1.12983;1.11888;1.12875;166848;27299062000;7
2016.06.14;08:00:00;1.12875;1.12904;1.12081;1.12338;65322;120521475000;7
2016.06.14;16:00:00;1.12338;1.12410;1.11886;1.12056;53227;96246600000;7
2016.06.15;00:00:00;1.12043;1.12988;1.11894;1.12085;162266;33181706000;7
2016.06.15;08:00:00;1.12085;1.12376;1.11976;1.12254;50774;83316125000;7
2016.06.15;16:00:00;1.12258;1.12982;1.12090;1.12602;67079;119442462000;7
2016.06.16;00:00:00;1.12592;1.12948;1.11307;1.12765;221114;40918370000;7
2016.06.16;08:00:00;1.12765;1.12946;1.11624;1.11705;72474;122910496000;7
2016.06.16;16:00:00;1.11704;1.12509;1.11307;1.12230;74647;136894326000;7
2016.06.17;00:00:00;1.12239;1.12963;1.12225;1.12473;171976;39467670000;7
2016.06.17;08:00:00;1.12474;1.12676;1.12225;1.12451;56996;85326933000;7
2016.06.17;16:00:00;1.12449;1.12961;1.12416;1.12752;50103;86349440000;7
2016.06.20;00:00:00;1.13312;1.13825;1.13020;1.13778;174393;42147835000;7
2016.06.20;08:00:00;1.13778;1.13783;1.13217;1.13421;57859;97738979000;7
2016.06.20;16:00:00;1.13421;1.13571;1.13018;1.13121;52126;93317841000;7
2016.06.21;00:00:00;1.13104;1.13496;1.12411;1.13331;141724;26177042000;7
2016.06.21;08:00:00;1.13330;1.13492;1.12827;1.12843;52028;79030871000;7
2016.06.21;16:00:00;1.12842;1.13006;1.12428;1.12439;53924;88672211000;7
2016.06.22;00:00:00;1.12417;1.13376;1.12362;1.12640;133445;23648896000;7
2016.06.22;08:00:00;1.12640;1.13127;1.12535;1.13127;47961;72441972000;7
2016.06.22;16:00:00;1.13128;1.13372;1.12688;1.12947;55499;99775102000;7
2016.06.23;00:00:00;1.12955;1.14213;1.12943;1.13361;152644;25256095000;7
2016.06.23;08:00:00;1.13360;1.14208;1.13164;1.13906;65448;90612837000;7
2016.06.23;16:00:00;1.13906;1.13981;1.13401;1.13791;54964;86166164000;7
2016.06.24;00:00:00;1.13799;1.14278;1.09113;1.09477;374731;129590674000;7
2016.06.24;08:00:00;1.09476;1.11891;1.09349;1.10510;111922;154138627000;7
2016.06.24;16:00:00;1.10510;1.11796;1.10345;1.10912;74750;146198233000;7
2016.06.27;00:00:00;1.10070;1.10835;1.09708;1.10138;229780;50399626000;7
2016.06.27;08:00:00;1.10136;1.10833;1.09705;1.09916;91581;87158278000;7
2016.06.27;16:00:00;1.09916;1.10438;1.09718;1.10237;73797;82576086000;7
2016.06.28;00:00:00;1.10229;1.11115;1.10098;1.10616;157846;31191810000;7
2016.06.28;08:00:00;1.10615;1.11112;1.10472;1.10710;70154;118473312000;7
2016.06.28;16:00:00;1.10711;1.10902;1.10345;1.10647;57098;95551601000;7
2016.06.29;00:00:00;1.10630;1.11302;1.10489;1.10672;157490;26936140000;7
2016.06.29;08:00:00;1.10673;1.11114;1.10514;1.10809;70334;111191503000;7
2016.06.29;16:00:00;1.10810;1.11300;1.10737;1.11235;58167;86261806000;7
2016.06.30;00:00:00;1.11223;1.11544;1.10238;1.11014;170867;26447234000;7
2016.06.30;08:00:00;1.11015;1.11541;1.10762;1.11125;73732;116048792000;7
2016.06.30;16:00:00;1.11125;1.11238;1.10238;1.11048;76217;126602365000;7
2016.07.01;00:00:00;1.11069;1.11693;1.10718;1.10993;133298;20940134000;7
2016.07.01;08:00:00;1.10993;1.11440;1.10716;1.11318;61678;93031407000;7
2016.07.01;16:00:00;1.11318;1.11689;1.11123;1.11361;51897;78698112000;7
2016.07.04;00:00:00;1.11248;1.11594;1.10978;1.11351;91916;23086942000;7
2016.07.04;08:00:00;1.11351;1.11474;1.10975;1.11439;45311;63319067000;7
2016.07.04;16:00:00;1.11438;1.11591;1.11287;1.11532;29453;41223891000;7
2016.07.05;00:00:00;1.11526;1.11863;1.10623;1.11233;132903;23676763000;7
2016.07.05;08:00:00;1.11233;1.11862;1.11193;1.11539;57276;90564170000;7
2016.07.05;16:00:00;1.11540;1.11669;1.10619;1.10750;50614;88338209000;7
2016.07.06;00:00:00;1.10748;1.11114;1.10288;1.10526;176335;44085167000;7
2016.07.06;08:00:00;1.10526;1.10873;1.10431;1.10735;67521;102384800000;7
2016.07.06;16:00:00;1.10734;1.11112;1.10288;1.10989;56788;89671132000;7
2016.07.07;00:00:00;1.10994;1.11071;1.10525;1.11012;147040;29153712000;7
2016.07.07;08:00:00;1.11013;1.11018;1.10560;1.10866;56271;78533684000;7
2016.07.07;16:00:00;1.10866;1.10994;1.10522;1.10601;47706;78376944000;7
2016.07.08;00:00:00;1.10611;1.11204;1.10020;1.10833;130170;28672182000;7
2016.07.08;08:00:00;1.10833;1.10893;1.10016;1.10242;50730;83013129000;7
2016.07.08;16:00:00;1.10242;1.11198;1.10215;1.10497;53305;84333813000;7
2016.07.11;00:00:00;1.10453;1.10746;1.10155;1.10464;124144;33169084000;7
